id,cmpdname,smiles_component,smiles_normalized,mw,mf,polararea,complexity,Category,Reason,Category_renormalized,Reason_renormalized
67485297,(E)-methyl 3-cyclopentyl-2-(6-fluoropyridin-3-yl)acrylate,COC(=O)/C(=C/C1CCCC1)/C2=CN=C(C=C2)F,COC(=O)/C(=C/C1CCCC1)/C2=CN=C(C=C2)F,249.28,C14H16FNO2,39.2,324.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67499726,Ethyl-3-(5'-fluoro-2'-methoxyphenyl)acrylate,CCOC(=O)C=CC1=C(C=CC(=C1)F)OC,CCOC(=O)C=CC1=C(C=CC(=C1)F)OC,224.23,C12H13FO3,35.5,253.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
68412458,5-Chloro-8-quinolinyl acrylate,C=CC(=O)OC1=C2C(=C(C=C1)Cl)C=CC=N2,C=CC(=O)OC1=C2C(=C(C=C1)Cl)C=CC=N2,233.65,C12H8ClNO2,39.2,282.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
68668082,ethyl(2E)-3-{2-fluoro-4-[(quinolin-8-yloxy)methyl]phenyl}acrylate,CCOC(=O)/C=C/C1=C(C=C(C=C1)COC2=CC=CC3=C2N=CC=C3)F,CCOC(=O)/C=C/C1=C(C=C(C=C1)COC2=CC=CC3=C2N=CC=C3)F,351.4,C21H18FNO3,48.4,484.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
68768910,methyl 3-(1E)-(4-(3-(cyclopropylamino)-2-(4-fluorophenyl) prop-1-en-1-yl)phenyl)acrylate,COC(=O)C=CC1=CC=C(C=C1)/C=C(/CNC2CC2)\C3=CC=C(C=C3)F,COC(=O)C=CC1=CC=C(C=C1)/C=C(/CNC2CC2)\C3=CC=C(C=C3)F,351.4,C22H22FNO2,38.3,510.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
69159148,ethyl (E)-3-(2-amino-5-chlorophenyl)acrylate,CCOC(=O)/C=C/C1=C(C=CC(=C1)Cl)N,CCOC(=O)/C=C/C1=C(C=CC(=C1)Cl)N,225.67,C11H12ClNO2,52.3,243.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
69233288,"N-(2-hydroxyethyl)-3,6-dichloro-carbazolyl acrylate",C=CC(=O)OC1=CC(=CC2=C1N(C3=C2C=C(C=C3)Cl)CCO)Cl,C=CC(=O)OC1=CC(=CC2=C1N(C3=C2C=C(C=C3)Cl)CCO)Cl,350.2,C17H13Cl2NO3,51.5,461.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
86078028,2-(Pyridin-2-yldisulfanyl)ethyl acrylate,C=CC(=O)OCCSSC1=CC=CC=N1,C=CC(=O)OCCSSC1=CC=CC=N1,241.3,C10H11NO2S2,89.8,212.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
86761864,methyl 3-(1E)(4-(2-(4-fluorophenyl)-3-oxoprop-1-en-1-yl)phenyl)acrylate,COC(=O)C=CC1=CC=C(C=C1)/C=C(/C=O)\C2=CC=C(C=C2)F,COC(=O)C=CC1=CC=C(C=C1)/C=C(/C=O)\C2=CC=C(C=C2)F,310.3,C19H15FO3,43.4,453.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
3791082,"Ethyl 2-acetyl-3,3-bis(benzylthio)acrylate",CCOC(=O)C(=C(SCC1=CC=CC=C1)SCC2=CC=CC=C2)C(=O)C,CCOC(=O)C(=C(SCC1=CC=CC=C1)SCC2=CC=CC=C2)C(=O)C,386.5,C21H22O3S2,94.0,466.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
10359249,(E)-tert-Butyl 3-(4-iodophenyl)acrylate,CC(C)(C)OC(=O)/C=C/C1=CC=C(C=C1)I,CC(C)(C)OC(=O)/C=C/C1=CC=C(C=C1)I,330.16,C13H15IO2,26.3,258.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
10565887,"Ethyl 2-benzoyl-3,3-bis(methylthio)acrylate",CCOC(=O)C(=C(SC)SC)C(=O)C1=CC=CC=C1,CCOC(=O)C(=C(SC)SC)C(=O)C1=CC=CC=C1,296.4,C14H16O3S2,94.0,352.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
12781816,Methyl (Z)-3-(p-tolyl)acrylate,CC1=CC=C(C=C1)/C=C\C(=O)OC,CC1=CC=C(C=C1)/C=C\C(=O)OC,176.21,C11H12O2,26.3,188.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
14511978,"2-((3,5-Dinitrobenzoyl)oxy) ethyl acrylate",C=CC(=O)OCCOC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],C=CC(=O)OCCOC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],310.22,C12H10N2O8,144.0,445.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
14702632,"Methyl (z)-2-acetamido-3-(3,4-dimethoxyphenyl)acrylate",CC(=O)N/C(=C\C1=CC(=C(C=C1)OC)OC)/C(=O)OC,CC(=O)N/C(=C\C1=CC(=C(C=C1)OC)OC)/C(=O)OC,279.29,C14H17NO5,73.9,380.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
15210897,Methyl (E)-3-(2-formylphenoxy)acrylate,COC(=O)/C=C/OC1=CC=CC=C1C=O,COC(=O)/C=C/OC1=CC=CC=C1C=O,206.19,C11H10O4,52.6,247.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
20034097,(E)-methyl 3-(3-(bromomethyl)phenyl)acrylate,COC(=O)/C=C/C1=CC=CC(=C1)CBr,COC(=O)/C=C/C1=CC=CC(=C1)CBr,255.11,C11H11BrO2,26.3,213.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
22004895,(Z)-methyl 3-amino-3-(4-fluorophenyl)acrylate,COC(=O)/C=C(/C1=CC=C(C=C1)F)\N,COC(=O)/C=C(/C1=CC=C(C=C1)F)\N,195.19,C10H10FNO2,52.3,232.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
45029404,Methyl (2E)-3-(2-methyl-1H-indol-3-yl)-2-(phenylsulfonyl)acrylate,CC1=C(C2=CC=CC=C2N1)/C=C(\C(=O)OC)/S(=O)(=O)C3=CC=CC=C3,CC1=C(C2=CC=CC=C2N1)/C=C(\C(=O)OC)/S(=O)(=O)C3=CC=CC=C3,355.4,C19H17NO4S,84.6,616.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
58288920,(E)-Butyl 3-(2-acetamido-4-methoxyphenyl)acrylate,CCCCOC(=O)/C=C/C1=C(C=C(C=C1)OC)NC(=O)C,CCCCOC(=O)/C=C/C1=C(C=C(C=C1)OC)NC(=O)C,291.34,C16H21NO4,64.599,367.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59353742,(E)-ethyl 3-(3-(2-(3-chloro-4-fluorophenylamino)-4-(methylsulfonyl)pyrimidin-5-yl)phenyl)acrylate,CCOC(=O)/C=C/C1=CC(=CC=C1)C2=CN=C(N=C2S(=O)(=O)C)NC3=CC(=C(C=C3)F)Cl,CCOC(=O)/C=C/C1=CC(=CC=C1)C2=CN=C(N=C2S(=O)(=O)C)NC3=CC(=C(C=C3)F)Cl,475.9,C22H19ClFN3O4S,107.0,763.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
68058476,"(Z)-ethyl 3-hydroxy-3-(2,4-difluoro-3-methoxyphenyl)acrylate",CCOC(=O)/C=C(/C1=C(C(=C(C=C1)F)OC)F)\O,CCOC(=O)/C=C(/C1=C(C(=C(C=C1)F)OC)F)\O,258.22,C12H12F2O4,55.8,319.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
68191980,(E)-ethyl 3-(1-(4-fluorophenyl)cyclohexyl)acrylate,CCOC(=O)/C=C/C1(CCCCC1)C2=CC=C(C=C2)F,CCOC(=O)/C=C/C1(CCCCC1)C2=CC=C(C=C2)F,276.34,C17H21FO2,26.3,337.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
86611032,"(Z)-ethyl 3-hydroxy-3-(2,4,5-trifluoro-3-methoxyphenyl)acrylate",CCOC(=O)/C=C(/C1=CC(=C(C(=C1F)OC)F)F)\O,CCOC(=O)/C=C(/C1=CC(=C(C(=C1F)OC)F)F)\O,276.21,C12H11F3O4,55.8,348.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
86713066,(E)-Ethyl-3-[1-(5-fluoropyridin-2-yl)-1H-pyrazol-3-yl]acrylate,CCOC(=O)/C=C/C1=NN(C=C1)C2=NC=C(C=C2)F,CCOC(=O)/C=C/C1=NN(C=C1)C2=NC=C(C=C2)F,261.25,C13H12FN3O2,57.0,338.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
89501016,(E)-methyl 3-(5-chloro-4-fluoro-2-(1H-tetrazol-1-yl)phenyl)acrylate,COC(=O)/C=C/C1=CC(=C(C=C1N2C=NN=N2)F)Cl,COC(=O)/C=C/C1=CC(=C(C=C1N2C=NN=N2)F)Cl,282.66,C11H8ClFN4O2,69.9,358.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
