id,smiles,chain_size,xx,yy,zz,static_polarizability
15184928,COC(=O)/C(=C/C1=CC=CS1)/NC(=O)OCC2=CC=CC=C2,1,308.107831101,349.433099868,281.765512705,313.10214789133335
91684528,C#CCOC(=O)/C=C/C1=CC=C(C=C1)OCC2=CC=C(C=C2)Cl,0,175.53296063,192.464258023,225.629611417,197.87561002333334
10846899,COC(=O)C(=C)C(C1=CC=CC=C1Cl)O,1,161.557043574,225.728534907,258.659460935,215.3150131386667
76644879,COC1=C(C=C(C=C1)C(F)(F)F)NC(=O)NC2=C(C=CC=C2F)C=CC(=O)OC,2,700.845386902,792.60424231,748.910874715,747.453501309
6447076,C1COCCN1CCOC(=O)/C=C/C2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,1,616.338822203,405.145100136,402.770645489,474.7515226093333
168266520,CCOC(=O)/C=C(\C1=C(OC(=C1)C)CCl)/P(=O)(OCC)OCC,0,183.614390404,214.430431977,149.962729261,182.66918388066665
86626120,CCO/C(=C\C1=CC=C(C=C1)C2=CC(=CC=C2)N(C)C(=O)NC3=CC=C(C=C3)C(F)(F)F)/C(=O)OCC,1,631.717989001,619.869179388,487.332952084,579.6400401576667
5355414,COC(=O)/C=C/C1=CC=CO1,0,146.863579991,21.3165252888,97.6196056357,88.5999036385
21981399,C=CC(=O)OCCCN,2,238.960684114,238.889343822,223.638790671,233.82960620233334
136404625,CCOC(=O)C(=C(C1=CC(=C(C(=C1F)Cl)F)F)O)C=NC2=CC(=C(N=C2)Cl)N,1,407.366548464,291.829767723,500.721042694,399.9724529603333
86626547,CCCCOC(=O)C=C.C=CC(=O)OCCO,0,125.058799937,105.022224565,120.174602169,116.75187555699999
10966372,CCOC(=O)/C=C/C1=CC=C(C=C1)OCC=C,2,565.975724162,513.500910672,419.467740499,499.64812511099996
136403406,CCOC(=O)C(=C(C1=C(C(=C(C=C1F)F)F)F)O)C=NC2CC2,1,213.575600349,337.126673263,295.102633032,281.93496888133336
6914209,CN(C)CC1CCC/C(=C\C2=CC=C(C=C2)OC(=O)/C=C/C3=CC(=C(C=C3)Cl)Cl)/C1=O,0,309.518838231,219.482760864,382.00011683,303.6672386416667
129689811,C=CC(=O)O[C@@]1([C@@H]([C@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)CO,2,612.288442114,637.984874717,570.584805959,606.9527075966668
57862999,CC(C)C1=NC(=C(N1/C=C/C(=O)OC)C2=CC=C(C=C2)F)C3=NC(=NC=C3)N(C4=CC=CC=C4)C(=O)C,1,639.597508241,391.815621546,631.339795151,554.2509749793334
13546468,CCOC(=O)/C=C/C1=C(N=CC=C1)N,0,136.313067695,95.3391051147,114.604880508,115.41901777256668
131732876,CCOC(=O)C(=CN(C)C)C1=CC=C(C=C1)C(F)(F)F,0,138.360056881,177.781714922,134.542853065,150.22820828933334
86606676,CCOC(=O)/C=C/C1=C(C=CC(=C1)Br)N(C)CC2=CN(N=C2)C,1,342.021086215,408.88211982,309.667234615,353.52348021666666
67448536,CCOC(=CC1=CC=C(C=C1)C)C(=O)OCC,1,275.720071871,164.057167513,310.961756961,250.246332115
169408928,CCC[C@@]12CCC=C[C@@]1(OC(=O)C2)/C=C/C(=O)OCC,0,119.630114027,145.213079512,170.483511928,145.10890182233334
86617626,CCCCOC1=NN(C(=C1)/C=C/C(=O)OCC)CC2=C(C=C(C=C2)C(F)(F)F)Cl,1,446.671732642,360.588473678,346.199625046,384.4866104553333
136341396,COC(=O)/C=C/C1=NC=C(C=C1)OC2=C(SC3=C2C=CC(=C3)O)C4=CC=C(C=C4)O,1,525.930680784,592.454344857,503.198016049,540.5276805633333
163202519,C1C[C@@H](CN(C1)/C=C(/CCC=O)\C(=O)[O-])N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,2,1250.60520125,1274.0392835,1125.39222189,1216.6789022133332
50880334,CCOC(=O)/C=C/C1=CC=C(O1)C2=CC(=C(C(=C2)C)Br)C,1,273.759696953,523.334509815,311.955734233,369.683313667
37967144,CN(C)/C=C\1/C(=NN(C1=O)C2=CC=CC=C2)/C(=C\N(C)C)/C(=O)OC,1,444.295467281,487.916591079,275.487591234,402.5665498646667
117978223,CCCC1CCC(CC1)C2CCC(CC2)C3=CC=C(C=C3)/C=C/C(=O)OCC4CC5CC4C=C5,0,302.960616157,225.735695778,372.035102738,300.243804891
136400714,CCCC(CCC)N=CC(=C(C1=C(N=CN1C2=C(C=C(C=C2)C)C)Br)O)C(=O)OCC,2,936.072509501,991.244148092,983.017785821,970.1114811379999
5373773,CCOCCOC(=O)/C=C/C1=CC=C(C=C1)OC,2,498.542559938,511.170422749,543.441684623,517.7182224366667
904858,C[C@]12CC[C@H](C1(C)C)C[C@@H]2OC(=O)C=C,0,141.162281952,82.1462853954,106.894502761,110.06769003613334
136403351,CCOC(=O)C(=C(C(C)C)O)C=NC1=CC=CC=C1CO,0,223.397259898,129.208868576,132.082267635,161.562798703
129857758,CC(=O)N(/C=C/C(=O)OC)C1=CC=CC=C1S/C=C\C(=O)OC,0,203.765174945,145.833657947,210.78951472,186.79611587066665
2732419,CCOC(=O)C(=CC1=CSC=C1)C#N,2,369.677169915,352.474385964,415.657914408,379.2698234289999
85120803,CC(C)(C)OC(=O)C=CC1=CC=C(C=C1)I,2,585.989222481,327.182503541,658.916629492,524.029451838
9970243,COC(=O)/C=C/C1=CC(=CC=C1)OCC2=CC=CC=C2,2,553.517822481,628.579297955,625.414423522,602.503847986
127255427,C[C@H](/C=C/C(=O)N(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)/C=C\C3=CCCC(C3)[N+](=O)[O-],2,933.664265855,929.274285121,1209.92637494,1024.2883086386666
683195,CCOC1=CC=C(C=C1)/C=C(/C#N)\C(=O)OCC,2,579.194248727,473.337973414,488.072356614,513.5348595849999
118014929,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)\C2=CC3=C(C=C2)N(N=C3)CCO)/C4=C(C=C(C=C4)F)Cl,1,630.952319067,536.336941307,672.001864156,613.0970415099999
91675705,CC1=CC(=C(C=C1)C2=CC=C(O2)/C=C/C(=O)OCC=C)[N+](=O)[O-],1,373.368938146,320.171962149,366.901958023,353.48095277266674
91685356,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC3=CC=CC=C32)OC,0,274.443428024,203.879641715,273.733721013,250.68559691733333
22186490,CC(C)(C)CCOC(=O)C=C,1,165.272013346,169.578909538,144.598022707,159.816315197
68919865,CC(C)CC1=CC=C(N1C2=C(C=C(C=C2)Cl)C(C3=C(C(=CC=C3)OC)OC)O)C=CC(=O)OC,0,243.183527215,299.699594648,307.520002573,283.46770814533335
1816829,CN(CCOC(=O)/C=C/C1=CC=CO1)CC2=CC=CC=C2,2,520.94905914,598.877159847,654.333448514,591.3865558336666
91686126,CCOC(=O)/C=C/C1=CC(=C(C(=C1)Br)OCC2=C(C=C(C=C2)Cl)Cl)Cl,0,160.311550829,268.621561738,256.636864605,228.52332572400005
136341176,COC(=O)C(=C(C1=CC(=C(C=C1Cl)F)F)O)C=NC2CC2,0,204.781390836,183.598775889,86.2855404101,158.22190237836665
137333318,CCOC(=O)C=CC1=CC=C(C=C1)N(C)CCCN(C)C(=O)OC(C)(C)C,2,677.105945204,799.886532299,951.431501316,809.4746596063333
86632301,CC(=O)NC(=CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)OC,2,494.116114001,531.832339174,528.758916412,518.2357898623333
53842998,CCOC(=O)C=CC1=CC(=C(C(=C1)OC)OCC2=CC=CC=C2)OC,2,755.652915491,743.722843181,726.746942563,742.0409004116667
23958169,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCCC3=CC(=C(C=C3)O)O)O)OC(=O)/C=C/C4=CC(=C(C=C4)O)O)O)O)O)O,2,1036.11209298,1124.39854037,1170.61799147,1110.3762082733333
53253286,C1=CC=C(C=C1)/C=C/COC(=O)/C=C/C2=CC=C(C=C2)Br,2,819.903249589,905.834800939,382.81795516,702.8520018959999
3016938,COC(=O)C(=C)P(=O)(OC)OC,0,70.7939569301,78.963948986,86.9741424988,78.91068280496667
3023480,C=CC(=O)OCCCC1=CC=CO1,0,58.7144746321,94.3371402435,104.87712814,85.97624767186666
91684639,CC1=CC=CC=C1COC2=C(C=C(C=C2)/C=C/C(=O)OC)Cl,1,365.429585248,278.935673311,359.633916361,334.66639164000003
62414,C=CC(=O)OCCOCCOCCOC(=O)C=C,2,455.563634598,444.826871947,454.392810618,451.59443905433335
69527169,CCC1=CC=C2N1N=C(C(=C2C3=CN=CC(=C3)C)/C=C/C(=O)OCC)COC,2,894.539057046,862.521351363,826.427551656,861.1626533550001
3022446,CCCCCCCCCCCCCCCCCC(C)COC(=O)C=C,1,394.814475364,372.543710841,397.911862805,388.42334967000005
10947477,CC(C)(C)OC(=O)/C=C/C1=CC=CC=C1I,2,541.233423356,525.754942498,507.40820139,524.7988557479999
18667925,CC1=CC=CC=C1OCCOC(=O)C=C,2,385.321105625,475.685043334,404.84791204,421.9513536663333
118274615,C1=CC(=CC=C1/C=C/C(=O)OC2=CC=C(C=C2)O)Cl,0,132.629362605,33.7621336879,356.977995013,174.45649710196668
11128853,C1=CC=C(C=C1)COC(=O)/C=C/C2=CN=C(C=C2)N,1,371.876602142,107.370552255,367.217827866,282.1549940876667
86617724,CCOC(=O)/C=C/C1=C(C=C(C=C1)OCC(=O)C)OC2=C(C=C(C=N2)C(F)(F)F)Cl,0,147.7392002,232.92738584,305.859144823,228.84191028766668
146015107,COC1=C(C(=CC=C1)OC)OC(=O)C=CC2=CC3=C(C=C2)OCO3,0,198.330064231,196.902842742,191.765110338,195.66600577033333
69903683,CC(C)OC1=NC(=CC(=O)N1OCC2=CC=CC=C2C(=COC)C(=O)OC)C(F)(F)F,1,367.674660738,493.617307122,349.980682285,403.7575500483333
5709013,COC(=O)/C=C/C1=CC=CS1,0,148.241540648,24.184108997,121.685739464,98.037129703
86615140,CC1=CN(C=N1)C2=C(C=C(C=C2)/C=C/C(=O)OCC(=O)C3=CC=C(C=C3)F)OC,1,439.191352432,406.308685255,445.07572367,430.1919204523333
5926719,COC1=CC=C(C=C1)N/C=C(\C(=O)OC)/NC(=O)C2=CC=CC=C2,2,848.105906195,687.009384951,602.837860861,712.651050669
12988632,CCOC(=O)/C=C/C1=CC(=C(C(=C1)OC)OCC2=CC=CC=C2)OC,0,199.130746133,273.507972103,163.617575809,212.08543134833334
68943562,COC1=C(C=C(C=C1)C=CC(=O)OC)Br,0,195.853125332,64.4068880381,111.939786382,124.06659991736667
25137631,CC(C)(C)OC(=O)/C=C/C1=CN=CN=C1,2,324.396950882,455.376729961,411.969300728,397.24766052366664
90476426,C=CC(=O)OC1CC2[C@@H]3CC[C@@H](C3)C2C1,0,89.5682271855,130.686553105,104.491184649,108.24865497983335
136404533,CCOC(=O)C(=C(C1=C(C(=C(C=C1F)Cl)F)Cl)O)C=NC2CC2,1,326.638045108,243.821029867,406.991049553,325.816708176
75527579,CCC1=CC=C(C=C1)N/C=C(/C(=O)OC)\S(=O)(=O)C2=CC=C(C=C2)C(C)(C)C,2,933.235939727,1055.61478088,739.658935571,909.503218726
53486479,CCOC(=O)/C(=C/C1=C(C=CC=C1Cl)F)/CN2C=NC=N2,2,597.843582782,530.922766143,608.560366731,579.1089052186667
832397,CC1=CC=C(C=C1)S(=O)(=O)/C=C/C(=O)OC,0,154.182242461,100.527045449,112.758723113,122.48933700766668
122533947,COC(=O)/C=C/C1=CC=CC=C1NCC2=NC3=CC=CC=C3N2,2,705.450742947,691.564640419,685.277484088,694.0976224846668
91685114,COC1=C(C(=CC(=C1)/C=C/C(=O)OCC=C)I)OCC2=CC=CC=C2Cl,1,436.871736962,397.672168876,460.079495992,431.5411339433333
91685606,CC1=CC=C(C=C1)COC2=C(C=CC(=C2)/C=C/C(=O)OC)OC,2,768.449804112,669.720778015,646.242616343,694.8043994899999
91685094,COC1=C(C(=CC(=C1)/C=C/C(=O)OC)Br)OCC2=CC=C(C=C2)F,0,274.674903111,167.901733787,142.021888093,194.866174997
131742537,CC(C)(C)OC(=O)C=CC1=CC(=C(C=C1)Cl)CO,2,554.715874542,437.083439478,621.424605684,537.741306568
166175367,CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C(=CNS(=O)(=O)C3=CC=C(C=C3)C)C4=CC=C(C=C4)C,1,719.388439912,549.115038273,784.113006479,684.205494888
834775,CCOC(=O)/C=C/C1=C(N(C(=O)C(=C1C)C#N)C)Cl,0,178.227072404,61.3740675859,238.141649757,159.24759658230002
2178186,COC1=CC=C(C=C1)C2=NN(C=C2/C=C\C(=O)OC)C3=CC=CC=C3,2,807.368744487,900.197981756,744.837698133,817.4681414586667
66861206,CCOC(=O)/C=C/C1=C(N(N=C1C)C)N2C=CC3=CC(=CN=C32)Cl,0,270.503077864,249.626348484,89.1010286728,203.07681834026664
91689830,COC(=O)/C=C/C1=CC=C(C=C1)N2CCOCC2,1,309.749549817,210.117648058,283.156462872,267.6745535823333
15832796,CCOC(=O)C(=C(C#N)C#N)OC(=O)C1=CC=C(C=C1)[N+](=O)[O-],0,68.6453529417,240.598290798,164.43258953,157.89207775656666
132471362,CCOC(=O)C=CSC1=NN=NN1C,1,180.106985131,189.956935742,174.601240096,181.55505365633334
69159148,CCOC(=O)/C=C/C1=C(C=CC(=C1)Cl)N,0,109.50989196,158.147430523,124.737689332,130.79833727166667
57892472,COC(=O)/C=C/C1=CCCC(C1)[N+](=O)[O-],0,164.012277269,99.1625584404,69.9998499325,111.0582285473
11030960,CC(C)(C)OC(=O)/C=C/C1=CN=CC=C1,1,188.192060495,187.466757491,258.362226876,211.34034828733334
171037469,CCOC(=O)/C(=C\Br)/C1CCCO1,1,164.64168308,178.539565699,205.324460123,182.83523630066668
5370962,CCOC(=O)/C=C/C1=CNC=C1,0,147.537191538,69.4157505366,68.7244166093,95.22578622796668
68768186,COC(=O)C=CC1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)/C=C(\C3=CC=C(C=C3)F)/C(=O)NC4CC4,1,593.787840945,580.392418184,585.632996729,586.6044186193334
57362590,COC(=O)C=CC1=CC(=CC=C1)C(F)(F)F,2,320.633808631,362.810663972,449.049137192,377.4978699316666
131700027,CC(C)(C)OC(=O)C(=C)C1=CC=CC=C1F,1,262.814404875,199.160951712,216.574507518,226.183288035
18173165,CC(C)(C)OC(=O)CC(=C)C(=O)OC,1,174.551150153,181.300535849,189.14218288,181.66462296066666
131733903,CCOC(=O)C=CC1=C(C=CC(=C1)OC(=O)OC)OC,1,254.397486437,253.906154566,314.865926085,274.389855696
86620419,COC(=O)/C=C/C1=C(C=CN=C1)N=C=NC2=CC=CC(=C2)C(F)(F)F,0,263.365273692,127.730408698,214.180854807,201.75884573233336
169432236,CC(C)(C)OC(=O)/C=C/C1=C(C=C(C=C1OC)F)OC,2,583.696111359,532.485618527,494.590124091,536.9239513256667
6270497,CC1C(C(C(C(O1)OC2C3C=COC(C3C4(C2O4)COC(=O)/C=C/C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O)O)O,1,530.53905345,612.982988183,562.198837919,568.5736265173333
131734628,CC(C)(C)OC(=O)N/C(=C\Br)/C(=O)OCC1=CC=CC=C1,2,559.959330399,584.831597158,618.114721773,587.6352164433333
155887560,CCOC(=O)/C=C/C1=C(C=CC=C1Br)F,0,160.777985369,52.1048746917,158.56277008,123.8152100469
117746832,CCOC(=O)/C=C/C1=CC(=C(C=C1N)F)SCC2=CC=CC=C2,0,181.015986554,255.046734381,147.771696396,194.61147244366668
58788916,CCOC(=O)/C=C/C1=CC(=C(C=C1)F)N(CC2=CC=CC=C2)CC3=CC=CC=C3,1,458.201788974,450.711144006,400.604194297,436.50570909233335
5725049,CCN(CC)C1=CC=C(C=C1)/C=C(/C(=O)C2=CC(=C(S2)NC3=CC=CC=C3)C(=O)C)\C(=O)OCC,0,247.829889556,590.634363064,280.572845945,373.0123661883333
91685520,COC(=O)/C=C/C1=CC(=CC=C1)OCC2=CC=C(C=C2)F,1,310.585721922,291.223938819,280.121982517,293.97721441933334
86703331,CCOC(=O)/C=C/C1=C(C=CC(=C1F)NC(=O)C)Cl,1,244.003403602,315.054594944,242.183294969,267.08043117166665
59709685,CC1(CCCCC1)/C=C(/C(=O)OC)\NC(=O)OCC2=CC=CC=C2,2,780.578855049,580.312684849,728.565458324,696.485666074
171037470,CCOC(=O)C(=C)C1C(CCO1)Br,2,347.147017126,380.624496402,355.280701148,361.017404892
49799764,CC1=NC=C(N1CCOC(=O)/C=C/C2=CC=C(C=C2)Br)[N+](=O)[O-],2,584.894284169,725.683793113,628.698420384,646.425499222
131700033,CC(C)(C)OC(=O)C(=C)C1=CC=CC=C1Br,0,110.038216103,130.248065076,136.329886417,125.538722532
5469331,CN1C(=C(C(=O)N(C1=O)C)/C=C/C(=O)OC2=CC=CC=C2)N,1,360.861112464,285.435230341,272.107687339,306.1346767146667
86617712,CCOC(=O)/C=C/C1=C(C(=C(C=C1)O)C)OCC2=C(C=C(C=C2)Cl)Cl,0,205.196589019,129.144420818,270.869484986,201.73683160766666
6914209,CN(C)CC1CCC/C(=C\C2=CC=C(C=C2)OC(=O)/C=C/C3=CC(=C(C=C3)Cl)Cl)/C1=O,2,1442.3576127,820.362288129,968.396757234,1077.0388860209998
21989703,CCOC(C1=CC=C(C=C1)/C=C/C(=O)OCC)OCC,2,638.008294053,532.734535531,521.894713408,564.2125143306666
67921,CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1,363.565409812,351.36519738,306.56115426,340.49725381733333
3005089,COC(=O)/C(=C(/NC1=CC=CC=C1)\N2CCCCC2)/C#N,1,347.285854961,315.479214887,222.634661588,295.133243812
18667925,CC1=CC=CC=C1OCCOC(=O)C=C,1,197.708444817,245.518132769,208.509399538,217.245325708
129653916,C=CC(=O)OOC(=O)C1=CS1=O,1,180.10604283,200.937904353,125.585795908,168.87658103033334
17245064,COC(=O)/C=C/C1=CC=C(C=C1)OCC2=CC=CC3=CC=CC=C32,0,231.68585063,232.240622004,174.079466473,212.66864636900002
131733905,CCOC(=O)C(=C)C1=C(C(=CC=C1)OC)F,0,160.33853591,93.7337532454,91.671553731,115.24794762879999
138986895,CC(C)C(=C)C(=O)OCO,2,250.434927232,273.951679334,245.873580053,256.75339553966666
91686141,COC(=O)/C=C/C1=CC(=C(C(=C1)Br)OCC2=C(C=C(C=C2)F)Cl)Cl,0,184.871931957,231.775475033,187.588802579,201.41206985633335
58990605,CC1=CC=C(C=C1)C2=NC(=C(S2)COC3=CC(=C(C=C3)/C=C/C(=O)OC)O)C,2,787.747665519,956.538705404,1044.73232674,929.6728992210001
9645193,CC(C(=O)N/N=C/C1=C(C=CC(=C1)Br)OC(=O)/C=C/C2=CC=CC=C2)OC3=CC=C(C=C3)OCC4=CC=CC=C4,0,535.567875072,345.004350064,182.629205456,354.400476864
123700633,CCOC(=O)C=CC1=CN=C(C=C1N)Br,0,120.53791336,112.409254272,129.790648467,120.91260536633335
86623182,CCOC(=O)/C=C/C1=CC(=C(C(=C1)Br)O)Br,0,226.457930848,54.8251757097,161.788587055,147.69056453756664
131733901,COC(=O)C=CC1=CC(=CC(=C1)F)OCC2=CC=CC=C2,1,196.884018133,301.27473818,380.274724789,292.81116036733334
86616190,CCOC(=O)/C=C/C1=C(N=C(S1)NC(=O)C)CCC2=CC=C(C=C2)N,1,392.5158,428.158371572,305.336984034,375.3370518686667
44541144,CCOC(=O)/C=C/C1=C(C=C(C=C1)Br)[N+](=O)[O-],1,234.81770171,256.552703876,233.270646067,241.54701721766665
155923670,CC(C)(C)OC(=O)/C=C/C1=NC=CC(=C1)Br,1,226.265951889,300.806535244,199.218736963,242.09707469866666
100973,CNC(=O)CCOC(=O)C=C,0,65.7804215089,81.2600358438,60.0631441479,69.03453383353333
91684870,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC(=CC=C2)Br)Br,2,611.131660848,711.757867016,742.840206635,688.5765781663334
91685278,COC1=C(C(=CC(=C1)/C=C/C(=O)OC)Cl)OCC2=CC=C(C=C2)Br,0,267.557742783,106.727408985,234.409862569,202.89833811233333
90434424,CCOC(=O)C(=C(Cl)Cl)C1=CC(=C(C=C1F)F)OC,2,581.331324359,482.945968611,532.663747603,532.313680191
91684763,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)I,2,606.367720293,677.948420091,744.276009191,676.1973831916666
136460192,CCOC(=O)/C(=C(/C1=CC(=C(C=C1Cl)Cl)F)\O)/C=NC,1,328.62065169,287.110711162,253.387427022,289.7062632913333
5305267,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC(=O)OC)[N+](=O)[O-],2,647.997679928,481.127900688,632.024781758,587.0501207913334
117072485,CCCCCCC1=CC=C(S1)/C=C(\C#N)/C(=O)OC,2,478.272147998,638.03943392,606.27197674,574.1945195526667
91685228,COC1=C(C(=CC(=C1)/C=C/C(=O)OC)I)OCC2=C(C=C(C=C2)F)Cl,1,486.674988626,335.686164219,331.962093051,384.7744152986667
69848079,CCOC(=O)C=CC1=C(C=CC(=C1)[N+](=O)[O-])NCCC2=CC=CC=N2,0,216.856334856,258.713397171,119.461149595,198.3436272073333
543286,CCCCCCCCCCCCC(CC)OC(=O)C=C,0,156.396221953,165.886055522,147.081626817,156.45463476400002
803189,CCOC(=O)/C(=C/C1=CC(=CC=C1)F)/C#N,2,455.86117391,358.549496854,420.736660151,411.7157769716667
101038791,CC(C)(C)C1=CC=C(C=C1)/C=C/C(=O)OC(C)(C)C,0,135.561896861,200.774222902,171.542150113,169.29275662533334
91684735,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2Cl)Br,0,163.946102911,262.492241047,165.360637999,197.266327319
5926800,CCOC(=O)/C(=C/C1=CC=C(C=C1)N(C)C)/C(=O)C,1,287.521409472,277.741902458,305.036554524,290.0999554846667
155739822,CCOC(=O)/C=C/C1=NC(=CC=C1)F,1,188.219155589,207.406963674,151.091658807,182.23925935666662
69174523,CCOC(=O)C(=CN(C)C)C1=CC(=NO1)C,1,204.636957233,239.195491874,198.198057396,214.0101688343333
59216401,CCOC(=O)/C(=C\NC1=CC(=CC=C1)N(C)C)/C2=C(C(=CC=C2)Br)C,2,867.172427612,780.27716443,758.546722,801.9987713473333
66682029,CCOC(=O)C=CC1CC(C1)(F)F,2,291.11942652,311.475032674,319.245400129,307.27995310766664
12652896,CCOC(=O)C(=C)OC1=CC=CC=C1,0,55.8879422368,102.592568785,144.454726503,100.97841250826666
129773564,C=C(C(=O)OC(F)(F)F)C12CC3CC(C1)CC(C3)C2,2,476.244842095,465.433986147,457.296355281,466.3250611743333
16224919,CCCCCNC(=O)N(C)C1=CC=CC(=N1)C2=CC=C(C=C2)/C=C(/C(=O)OCC)\OCC,2,1245.72611287,1252.63799121,648.57223868,1048.97878092
5377238,CCOC1=C(C=C(C=C1)/C=C/C(=O)OCC)OC,0,137.153123531,77.6195925926,263.106314057,159.2930100602
118955774,COC(=O)/C=C/C1=CC2=C(N=C1)N(C(=O)C(=C2NCCO)C(=O)NCC3=C(C=C(C=C3)F)F)OCC4=CC=CC=C4,2,1071.61374616,1345.84113908,1249.26891595,1222.2412670633332
575188,CCCCCCCCCCCCCCCCCC(C)CC(=C)C(=O)OCC,2,858.555147991,920.183175121,784.939044683,854.5591225983334
91685629,COC1=C(C=C(C=C1)/C=C/C(=O)OCC#C)OCC2=CC=C(C=C2)F,1,354.449369171,358.99704195,331.287193337,348.2445348193333
5731832,CC(C)COC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC(=CC=C2)[N+](=O)[O-])/C(=O)OC(C)C,1,456.291254642,384.752237397,550.827806717,463.9570995853334
44152441,CC(COC(COCC(C)OCC(C)OC(=O)C=C)COCC(C)OC(=O)C=C)O,1,422.166993407,352.71889532,403.852686882,392.9128585363333
66905854,CCOC(=CC1=CC(=CC=C1)[N+](=O)[O-])C(=O)OCC,2,425.421429541,526.142065662,574.81270138,508.79206552766664
109857,CN(CCCCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,0,143.967869708,144.019113471,174.641218112,154.20940043033332
132536885,C=C(CCl)C(=O)OCCCCOC(=O)C(=C)CCl,2,499.788106683,511.412850439,494.184819896,501.7952590060001
17138302,COC1=CC=CC(=C1)N/C=C(\C#N)/C(=O)OC,1,214.435286027,225.415536894,269.012571441,236.28779812066668
1486149,CC1=NC(=NC=C1)N/C=C(/C(=O)OC)\NC(=O)C2=CC=CC=C2,1,360.011739454,365.653688074,255.810073604,327.1585003773333
145706313,CCOC(=O)C(=CC1=CC=C(S1)C)CBr,0,176.693534644,203.208445221,58.8654792506,146.25581970520003
69890866,C=CC(=O)OC1C2CC3C1OC(=O)C3C2.C=C(C(=O)OC12CC3CC(C1)CC(C3)C2)C(F)(F)F,0,219.325389899,226.295620812,208.52643684,218.04914918366669
118274604,C=CC(=O)OCCCOC1=CC=C(C=C1)OC(=O)/C=C/C2=CC=C(C=C2)C#N,0,154.860668398,167.383124422,414.09527031,245.44635437666668
86655524,C1CC(=O)N(C1=O)OC(=O)C=CC2=CC(=CC=C2)C#N,0,162.192512981,145.689373548,126.648740699,144.8435424093333
59783679,CN1C(=O)CN=C(C2=C1C=C(C=C2)/C=C/C(=O)OC)C3=CC=CC=C3,1,489.421035972,366.483936298,352.577160805,402.8273776916667
86603700,CCOC(=O)/C=C/C1=CN=C(C=C1)N[C@@H]2CCCN(C2)C(=O)C3CCCCC3,0,201.88792603,168.880870839,353.800597175,241.523131348
53427418,CCCCOC(=O)C=CC1=CC=C(C=C1)F,0,67.5544042982,114.927500941,174.01379157,118.83189893640001
18328184,COC(=O)C(=C)C1=CC=CC=C1OC2CCCCO2,0,140.062868757,120.165391124,160.729635091,140.319298324
91684515,CCOC(=O)/C=C/C1=CC=C(C=C1)OCC2=CC=CC=C2F,0,95.672777198,313.068906949,168.094103134,192.27859576033333
11026848,COC(=O)/C=C/C1=CC(=CC=C1)N(CC2=CC=C(C=C2)Br)C(=O)C3CCCCC3,0,230.758032048,240.437792752,266.671803504,245.9558761013333
11783148,C1=CC=C(C(=C1)OC(=O)/C=C\Br)I,0,167.999273633,43.2758939642,127.66076209,112.97864322906668
72256219,COCCCOC1=CC=CC(=C1)C=C(C(=O)OC)NC=O,0,199.928541272,187.562921325,96.6046500531,161.36537088336667
129708291,CCOC(=O)C(=C)C(C1=CC=C(C=C1)O)O,0,117.455012666,99.0450844911,113.864043429,110.12138019536667
131736321,CC(C)(C)OC(=O)/C=C/C1=C(C=CC(=C1)Cl)C(F)F,2,555.500303116,551.814679388,452.946521666,520.0871680566667
168008451,CCOC(=O)C(=C)CON1C(CCCC1(C)C)(C)C,0,143.921096566,117.639034048,148.488402557,136.68284439033334
75118,C=CC(=O)OC=C,2,194.700284102,132.042407275,242.965058228,189.90258320166666
170900921,C=CC(=O)OCCCCN1C=NC2=C(N=C(N=C21)N)N,0,155.715183678,154.412108531,98.3294659088,136.1522527059333
66852435,CC(C)(C)OC(=O)/C=C\C1=CC=CC(=N1)CO,2,426.449062966,483.578240811,528.735356634,479.5875534703334
86617655,CCOC(=O)/C=C/C1=C(C=C(C=C1)OCCOC)OC2=C(C=C(C=C2)C(F)(F)F)Cl,0,339.932372086,236.969988281,142.162219458,239.688193275
